Date,Open,High,Low,Close,Volume,Delivery Month,Open Interest
2000-04-12,0.9633,0.9645,0.9562,0.9604,12716.0,200006.0,57833.0
2000-04-13,0.9609,0.9639,0.9555,0.9583,9786.0,200006.0,58359.0
2000-04-14,0.958,0.966,0.9551,0.9626,20006.0,200006.0,59633.0
2000-04-17,0.9685,0.9713,0.9571,0.9575,21610.0,200006.0,58677.0
2000-04-18,0.9571,0.9571,0.9491,0.9512,16683.0,200006.0,60605.0
2000-04-19,0.9512,0.9522,0.9396,0.9432,16753.0,200006.0,61193.0
2000-04-20,0.944,0.9456,0.9388,0.94,9841.0,200006.0,62292.0
2000-04-24,0.9405,0.9483,0.9403,0.9429,5789.0,200006.0,61477.0
2000-04-25,0.942,0.9438,0.9195,0.9232,21175.0,200006.0,64805.0
2000-04-26,0.9244,0.928,0.9206,0.9268,11951.0,200006.0,64242.0
2000-04-27,0.9266,0.9313,0.909,0.9137,28329.0,200006.0,69094.0
2000-04-28,0.9128,0.9165,0.906,0.9122,13621.0,200006.0,69007.0
2000-05-01,0.9146,0.9201,0.9101,0.9196,10801.0,200006.0,70968.0
2000-05-02,0.92,0.9202,0.9062,0.9104,16279.0,200006.0,69848.0
